tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.2996199131011963,0.14235997990283725,0,0.03617572948017901,0.8470482014413853
2,align,0.2986767590045929,0.14186342289766996,0,0.0360446090706662,0.8469321721419854
3,align,0.29765892028808594,0.14047337919029304,0,0.03568607584801143,0.8468051871870824
4,align,0.2963906526565552,0.13906655488394787,0,0.035321969266151824,0.8466442391709084
5,align,0.29550111293792725,0.1376549871912693,0,0.034958675779708404,0.846528859167156
6,align,0.2946288287639618,0.13625451489456997,0,0.034594541039042595,0.8463215834428411
7,align,0.2933484613895416,0.13488192531729776,0,0.03422659280509789,0.8458408523994319
8,align,0.29251375794410706,0.13351442209553538,0,0.033867058790883586,0.8455281024909362
9,align,0.291693776845932,0.1324587265543127,0,0.03358707446589219,0.845221132640144
10,align,0.29088836908340454,0.13109069356846684,0,0.03322833250640777,0.8449196913955115
11,align,0.2897070646286011,0.1297478553433033,0,0.032867619360089737,0.8443972419460403
12,align,0.28893721103668213,0.12872510395936754,0,0.0325894364425403,0.8439026380025882
13,align,0.288181334733963,0.12738050658418965,0,0.0322306859901082,0.8434227720394555
14,align,0.2870733141899109,0.12638067396945063,0,0.031951394085944204,0.8427289047286786
15,align,0.2863776385784149,0.12505827895611288,0,0.031600925482761416,0.842298639923211
16,align,0.2856433093547821,0.12280831878905303,0,0.031015804803376325,0.8418486388437566
17,align,0.2849482595920563,0.12089735418253258,0,0.030517293234462325,0.8414105624508229
18,align,0.28426599502563477,0.11899184595701741,0,0.03001427938258183,0.8407937294970524
19,align,0.28328096866607666,0.11680577253897066,0,0.029432208469730117,0.839918776557339
20,align,0.28294116258621216,0.1149325137671409,0,0.028949927104687207,0.8396210424070025
21,align,0.2819806933403015,0.11307939279365742,0,0.02845497019942756,0.8387903252879744
22,align,0.28135600686073303,0.11093800922627062,0,0.027898411292797545,0.8382582755712872
23,align,0.28074344992637634,0.1091149453841418,0,0.027423070684309173,0.8377425777243619
24,align,0.28014349937438965,0.10729894858194965,0,0.026950589631460107,0.8372430481266266
25,align,0.27955591678619385,0.1055029985364857,0,0.02647955667465927,0.8366130834187285
26,align,0.2789800465106964,0.10415050486542254,0,0.026119651812603863,0.8359585597257935
27,align,0.2786546051502228,0.10237476635211909,0,0.02566308551764144,0.8355928070976978
28,align,0.2778637111186981,0.10060946370961557,0,0.02519410022348195,0.834716049383403
29,align,0.27732324600219727,0.09885449386501968,0,0.024737145805779803,0.8341264970566066
30,align,0.27705734968185425,0.09754842819481598,0,0.024401911918051484,0.8338392314334347
31,align,0.2765344977378845,0.09581674490984239,0,0.023952641321242817,0.8332795881617827
32,align,0.2760225236415863,0.09409398793677483,0,0.02350669629099067,0.8327381591685991
33,align,0.2755221724510193,0.09266841771557328,0,0.023136018142840234,0.8322151427343707
34,align,0.27503302693367004,0.09139206443072631,0,0.02280349560905263,0.8317095417818363
35,align,0.2745550572872162,0.08970013065331423,0,0.022362802207702145,0.8310207965446216
36,align,0.27432021498680115,0.08802670537690807,0,0.02193651751911468,0.8306766083159296
37,align,0.27385908365249634,0.0870521349429049,0,0.021676073623838513,0.8300035236759847
38,align,0.27340826392173767,0.08538841731939142,0,0.021245036822753076,0.8293488933550553
39,align,0.2731870412826538,0.08414949527748478,0,0.020928707644754775,0.8290288442706206
40,align,0.2729685604572296,0.08278685770356313,0,0.020581976122834147,0.8287135057326981
41,align,0.2725396454334259,0.08156616400031323,0,0.020263397227151213,0.8280965306101437
42,align,0.2721214294433594,0.08021293704360159,0,0.01991280179596732,0.8274975139044906
43,align,0.2717137336730957,0.07900090289979246,0,0.01959813084139786,0.8269159010438493
44,align,0.2715136706829071,0.07766128511338179,0,0.019259174881360266,0.8266313068449652
45,align,0.27131661772727966,0.0764719446003944,0,0.018957811891464785,0.8263515023071181
46,align,0.2709299325942993,0.07555921240311568,0,0.018719126616087524,0.8258038528432147
47,align,0.2705536186695099,0.0739626378892933,0,0.018311802344154433,0.825272636145626
